Time,Time_ubisense,txeui,seq,X,Y,Z
1510928790.219,1510928790.9286639690,1,183756,0.881,-0.344,0.444,
1510928790.239,1510928790.9546654224,1,183757,0.895,-0.350,0.446,
1510928790.269,1510928790.9796667099,1,183758,0.905,-0.348,0.449,
1510928790.289,1510928791.0036680698,1,183759,0.921,-0.333,0.452,
1510928790.319,1510928791.0296695232,1,183760,0.935,-0.325,0.455,
1510928790.339,1510928791.0536711216,1,183761,0.953,-0.337,0.460,
1510928790.389,1510928791.1036739349,1,183762,0.972,-0.324,0.464,
1510928790.419,1510928791.1286752224,1,183763,0.988,-0.319,0.472,
1510928790.439,1510928791.1546766758,1,183764,0.994,-0.321,0.475,
1510928790.469,1510928791.1796784401,1,183765,1.007,-0.327,0.478,
1510928790.489,1510928791.2026796341,1,183766,1.007,-0.327,0.478,
1510928790.529,1510928791.2296810150,1,183767,1.038,-0.347,0.486,
1510928790.539,1510928791.2546825409,1,183768,1.071,-0.328,0.498,
1510928790.569,1510928791.2786839008,1,183769,1.087,-0.320,0.500,
1510928790.589,1510928791.3036854267,1,183770,1.109,-0.315,0.500,
1510928790.619,1510928791.3286867142,1,183771,1.150,-0.347,0.500,
1510928790.639,1510928791.3546884060,1,183772,1.166,-0.338,0.500,
1510928790.669,1510928791.3786895275,1,183773,1.172,-0.336,0.500,
1510928790.689,1510928791.4036910534,1,183774,1.205,-0.352,0.500,
1510928790.721,1510928791.4226920605,1,183775,1.214,-0.352,0.500,
1510928790.752,1510928791.4382920265,1,183776,1.231,-0.342,0.500,
1510928790.783,1510928791.4694924355,1,183777,1.249,-0.334,0.500,
1510928790.793,1510928791.5036923885,1,183778,1.264,-0.329,0.500,
1510928790.821,1510928791.5226936340,1,183779,1.275,-0.324,0.500,
1510928790.852,1510928791.5538935661,1,183780,1.289,-0.321,0.500,
1510928790.867,1510928791.5694935322,1,183781,1.304,-0.319,0.500,
1510928790.903,1510928791.6106944084,1,183782,1.321,-0.315,0.500,
1510928790.913,1510928791.6296954155,1,183783,1.342,-0.328,0.500,
1510928790.943,1510928791.6546967030,1,183784,1.359,-0.338,0.500,
1510928790.963,1510928791.6786980629,1,183785,1.383,-0.348,0.500,
1510928790.993,1510928791.7036995888,1,183786,1.411,-0.363,0.500,
1510928791.017,1510928791.7237007618,1,183787,1.424,-0.358,0.500,
1510928791.023,1510928791.7297010422,1,183788,1.429,-0.349,0.499,
1510928791.043,1510928791.7567026615,1,183789,1.429,-0.349,0.499,
1510928791.071,1510928791.7727036476,1,183790,1.451,-0.356,0.500,
1510928791.102,1510928791.8039035797,1,183791,1.456,-0.338,0.495,
1510928791.133,1510928791.8351035118,1,183792,1.492,-0.357,0.499,
1510928791.149,1510928791.8507034779,1,183793,1.495,-0.332,0.492,
1510928791.180,1510928791.8819036484,1,183794,1.498,-0.312,0.488,
1510928791.200,1510928791.9085042477,1,183795,1.505,-0.304,0.486,
1510928791.220,1510928791.9325058460,1,183796,1.508,-0.318,0.483,
1510928791.250,1510928791.9575071335,1,183797,1.513,-0.330,0.482,
1510928791.270,1510928791.9725079536,1,183798,1.526,-0.295,0.480,
1510928791.302,1510928792.0037078857,1,183799,1.537,-0.270,0.481,
1510928791.333,1510928792.0193080902,1,183800,1.588,-0.282,0.479,
1510928791.343,1510928792.0585086346,1,183801,1.599,-0.252,0.479,
1510928791.370,1510928792.0725095272,1,183802,1.616,-0.226,0.486,
1510928791.402,1510928792.1037094593,1,183803,1.651,-0.229,0.489,
1510928791.417,1510928792.1193094254,1,183804,1.685,-0.226,0.499,
1510928791.449,1510928792.1505095959,1,183805,1.714,-0.222,0.500,
1510928791.480,1510928792.1817095280,1,183806,1.722,-0.191,0.500,
1510928791.499,1510928792.2083103657,1,183807,1.729,-0.168,0.500,
1510928791.520,1510928792.2333116531,1,183808,1.744,-0.167,0.500,
1510928791.550,1510928792.2583131790,1,183809,1.737,-0.149,0.497,
1510928791.570,1510928792.2723138332,1,183810,1.738,-0.144,0.500,
1510928791.601,1510928792.3035140038,1,183811,1.735,-0.146,0.498,
1510928791.633,1510928792.3191139698,1,183812,1.737,-0.144,0.499,
1510928791.648,1510928792.3503139019,1,183813,1.736,-0.121,0.500,
1510928791.668,1510928792.3819150925,1,183814,1.736,-0.121,0.500,
1510928791.698,1510928792.4089164734,1,183815,1.741,-0.094,0.500,
1510928791.721,1510928792.4229173660,1,183816,1.749,-0.084,0.500,
1510928791.752,1510928792.4541175365,1,183817,1.751,-0.076,0.500,
1510928791.768,1510928792.4697175026,1,183818,1.749,-0.062,0.500,
1510928791.793,1510928792.5089180470,1,183819,1.756,-0.044,0.500,
1510928791.823,1510928792.5339193344,1,183820,1.756,-0.034,0.500,
1510928791.843,1510928792.5579206944,1,183821,1.750,-0.030,0.500,
1510928791.883,1510928792.5839223862,1,183822,1.738,-0.032,0.500,
1510928791.893,1510928792.6079235077,1,183823,1.725,-0.025,0.500,
1510928791.927,1510928792.6289248466,1,183824,1.707,-0.017,0.500,
1510928791.942,1510928792.6445248127,1,183825,1.690,-0.010,0.500,
1510928791.990,1510928792.6757249832,1,183826,1.669,-0.002,0.500,
1510928792.000,1510928792.7089252472,1,183827,1.659,0.014,0.500,
1510928792.020,1510928792.7329263687,1,183828,1.648,0.032,0.500,
1510928792.066,1510928792.7439272404,1,183829,1.632,0.042,0.500,
1510928792.073,1510928792.7751271725,1,183830,1.619,0.051,0.500,
1510928792.098,1510928792.8093273640,1,183831,1.605,0.064,0.500,
1510928792.118,1510928792.8343286514,1,183832,1.593,0.081,0.500,
1510928792.148,1510928792.8583302498,1,183833,1.578,0.090,0.500,
1510928792.181,1510928792.8833315372,1,183834,1.577,0.110,0.500,
1510928792.197,1510928792.8989315033,1,183835,1.573,0.127,0.500,
1510928792.242,1510928792.9301314354,1,183836,1.571,0.139,0.500,
1510928792.244,1510928792.9457316399,1,183837,1.564,0.147,0.500,
1510928792.274,1510928792.9843330383,1,183838,1.563,0.151,0.500,
1510928792.293,1510928793.0063343048,1,183839,1.563,0.151,0.500,
1510928792.327,1510928793.0293354988,1,183840,1.547,0.157,0.500,
1510928792.343,1510928793.0449354649,1,183841,1.550,0.170,0.500,
1510928792.374,1510928793.0761356354,1,183842,1.552,0.179,0.500,
1510928792.400,1510928793.1073358059,1,183843,1.561,0.195,0.500,
1510928792.419,1510928793.1333370209,1,183844,1.560,0.198,0.500,
1510928792.449,1510928793.1573386192,1,183845,1.554,0.204,0.500,
1510928792.470,1510928793.1723394394,1,183846,1.558,0.209,0.500,
1510928792.518,1510928793.2035396099,1,183847,1.567,0.228,0.500,
1510928792.518,1510928793.2347395420,1,183848,1.573,0.234,0.500,
1510928792.548,1510928793.2503395081,1,183849,1.573,0.235,0.500,
1510928792.579,1510928793.2809405327,1,183850,1.580,0.248,0.500,
1510928792.594,1510928793.2965404987,1,183851,1.554,0.271,0.500,
1510928792.641,1510928793.3277404308,1,183852,1.554,0.268,0.500,
1510928792.651,1510928793.3589408398,1,183853,1.552,0.265,0.500,
1510928792.671,1510928793.3839418888,1,183854,1.551,0.262,0.500,
1510928792.691,1510928793.4079434872,1,183855,1.538,0.275,0.500,
1510928792.721,1510928793.4349448681,1,183856,1.538,0.271,0.500,
1510928792.751,1510928793.4579463005,1,183857,1.545,0.274,0.500,
1510928792.771,1510928793.4839477539,1,183858,1.544,0.269,0.500,
1510928792.791,1510928793.5069491863,1,183859,1.541,0.267,0.500,
1510928792.836,1510928793.5229499340,1,183860,1.534,0.255,0.500,
1510928792.852,1510928793.5541498661,1,183861,1.535,0.254,0.500,
1510928792.868,1510928793.5697500706,1,183862,1.533,0.250,0.500,
1510928792.893,1510928793.6089506149,1,183863,1.526,0.259,0.500,
1510928792.923,1510928793.6339519024,1,183864,1.518,0.252,0.500,
1510928792.943,1510928793.6589534283,1,183865,1.509,0.254,0.500,
1510928792.971,1510928793.6729543209,1,183866,1.498,0.249,0.500,
1510928793.018,1510928793.7041542530,1,183867,1.494,0.254,0.500,
1510928793.018,1510928793.7197542191,1,183868,1.485,0.254,0.500,
1510928793.043,1510928793.7589547634,1,183869,1.476,0.257,0.500,
1510928793.075,1510928793.7769558430,1,183870,1.458,0.256,0.500,
1510928793.117,1510928793.8081560135,1,183871,1.428,0.272,0.500,
1510928793.122,1510928793.8237559795,1,183872,1.413,0.281,0.500,
1510928793.154,1510928793.8559558392,1,183873,1.390,0.291,0.500,
1510928793.185,1510928793.8715560436,1,183874,1.382,0.292,0.500,
1510928793.201,1510928793.9027562141,1,183875,1.365,0.296,0.500,
1510928793.220,1510928793.9223563671,1,183876,1.352,0.285,0.500,
1510928793.251,1510928793.9535562992,1,183877,1.347,0.281,0.500,
1510928793.283,1510928793.9691565037,1,183878,1.328,0.269,0.500,
1510928793.292,1510928794.0073568821,1,183879,1.317,0.272,0.500,
1510928793.323,1510928794.0343585014,1,183880,1.301,0.279,0.500,
1510928793.342,1510928794.0583598614,1,183881,1.292,0.278,0.500,
1510928793.372,1510928794.0843613148,1,183882,1.266,0.260,0.500,
1510928793.402,1510928794.1143631935,1,183883,1.250,0.266,0.500,
1510928793.448,1510928794.1223635674,1,183884,1.232,0.273,0.500,
1510928793.451,1510928794.1535634995,1,183885,1.216,0.275,0.500,
1510928793.467,1510928794.1691634655,1,183886,1.202,0.280,0.500,
1510928793.493,1510928794.2093641758,1,183887,1.180,0.274,0.500,
1510928793.521,1510928794.2223649025,1,183888,1.163,0.267,0.500,
1510928793.547,1510928794.2223649025,1,183889,1.139,0.277,0.500,
1510928793.552,1510928794.2535648346,1,183890,1.122,0.278,0.500,
1510928793.592,1510928794.2847652435,1,183891,1.103,0.269,0.500,
1510928793.622,1510928794.3383672237,1,183892,1.072,0.253,0.500,
1510928793.653,1510928794.3643686771,1,183893,1.058,0.243,0.500,
1510928793.672,1510928794.3893702030,1,183894,1.030,0.239,0.500,
1510928793.703,1510928794.4133715630,1,183895,1.010,0.254,0.500,
1510928793.736,1510928794.4379718304,1,183896,1.004,0.263,0.499,
1510928793.751,1510928794.4535720348,1,183897,0.987,0.274,0.500,
1510928793.783,1510928794.4847722054,1,183898,0.964,0.285,0.500,
1510928793.802,1510928794.5143728256,1,183899,0.929,0.263,0.500,
1510928793.822,1510928794.5383744240,1,183900,0.906,0.278,0.500,
1510928793.870,1510928794.5633757114,1,183901,0.893,0.286,0.500,
1510928793.886,1510928794.5879762173,1,183902,0.880,0.293,0.500,
1510928793.902,1510928794.6035764217,1,183903,0.871,0.286,0.500,
1510928793.933,1510928794.6347763538,1,183904,0.853,0.270,0.500,
1510928793.953,1510928794.6633770466,1,183905,0.837,0.259,0.500,
1510928793.972,1510928794.6863784790,1,183906,0.837,0.259,0.500,
1510928794.003,1510928794.7133798599,1,183907,0.803,0.241,0.500,
1510928794.022,1510928794.7383816242,1,183908,0.778,0.225,0.500,
1510928794.052,1510928794.7633829117,1,183909,0.753,0.220,0.500,
1510928794.086,1510928794.7879834175,1,183910,0.743,0.233,0.500,
1510928794.102,1510928794.8035836220,1,183911,0.730,0.234,0.500,
1510928794.117,1510928794.8191835880,1,183912,0.720,0.237,0.500,
1510928794.152,1510928794.8633842468,1,183913,0.717,0.258,0.500,
1510928794.184,1510928794.8863854408,1,183914,0.710,0.270,0.500,
1510928794.200,1510928794.9019856453,1,183915,0.706,0.287,0.500,
1510928794.231,1510928794.9331858158,1,183916,0.706,0.288,0.500,
1510928794.271,1510928794.9487857819,1,183917,0.689,0.289,0.500,
1510928794.272,1510928794.9743862152,1,183918,0.667,0.295,0.500,
1510928794.319,1510928795.0055863857,1,183919,0.652,0.305,0.500,
1510928794.335,1510928795.0367863178,1,183920,0.639,0.320,0.500,
1510928794.366,1510928795.0523862839,1,183921,0.623,0.336,0.500,
1510928794.381,1510928795.0835864544,1,183922,0.614,0.357,0.500,
1510928794.414,1510928795.1001868248,1,183923,0.609,0.385,0.500,
1510928794.429,1510928795.1313867569,1,183924,0.582,0.397,0.500,
1510928794.455,1510928795.1625866890,1,183925,0.554,0.425,0.500,
1510928794.471,1510928795.1735873222,1,183926,0.562,0.421,0.496,
1510928794.503,1510928795.2047874928,1,183927,0.563,0.449,0.500,
1510928794.534,1510928795.2359874249,1,183928,0.560,0.471,0.500,
1510928794.549,1510928795.2515876293,1,183929,0.555,0.493,0.500,
1510928794.580,1510928795.2827875614,1,183930,0.551,0.525,0.500,
1510928794.601,1510928795.3133883476,1,183931,0.544,0.523,0.500,
1510928794.631,1510928795.3383898735,1,183932,0.531,0.547,0.500,
1510928794.650,1510928795.3633911610,1,183933,0.503,0.544,0.500,
1510928794.680,1510928795.3893926144,1,183934,0.498,0.569,0.500,
1510928794.701,1510928795.4133942127,1,183935,0.476,0.574,0.500,
1510928794.736,1510928795.4379947186,1,183936,0.458,0.594,0.500,
1510928794.751,1510928795.4535946846,1,183937,0.444,0.607,0.500,
1510928794.783,1510928795.4847946167,1,183938,0.448,0.615,0.500,
1510928794.802,1510928795.5123956203,1,183939,0.460,0.621,0.498,
1510928794.836,1510928795.5379958153,1,183940,0.465,0.620,0.497,
1510928794.852,1510928795.5535960197,1,183941,0.476,0.618,0.494,
1510928794.883,1510928795.5847961903,1,183942,0.488,0.614,0.491,
1510928794.902,1510928795.6123967171,1,183943,0.495,0.615,0.491,
1510928794.922,1510928795.6373982430,1,183944,0.496,0.621,0.492,
1510928794.970,1510928795.6623997688,1,183945,0.497,0.634,0.493,
1510928794.971,1510928795.6734004021,1,183946,0.498,0.634,0.493,
1510928795.002,1510928795.7046003342,1,183947,0.501,0.638,0.494,
1510928795.033,1510928795.7358002663,1,183948,0.500,0.643,0.495,
1510928795.069,1510928795.7614011765,1,183949,0.499,0.645,0.495,
1510928795.075,1510928795.7774019241,1,183950,0.499,0.650,0.496,
1510928795.106,1510928795.8086018562,1,183951,0.499,0.654,0.496,
1510928795.122,1510928795.8242018223,1,183952,0.494,0.660,0.497,
1510928795.152,1510928795.8618032932,1,183953,0.495,0.666,0.498,
1510928795.181,1510928795.8828046322,1,183954,0.493,0.676,0.500,
1510928795.212,1510928795.9140048027,1,183955,0.508,0.732,0.500,
1510928795.227,1510928795.9296047688,1,183956,0.508,0.732,0.500,
1510928795.253,1510928795.9638047218,1,183957,0.522,0.782,0.500,
1510928795.286,1510928795.9728052616,1,183958,0.562,0.785,0.500,
1510928795.302,1510928796.0040054321,1,183959,0.539,0.786,0.499,
1510928795.333,1510928796.0352056026,1,183960,0.570,0.790,0.500,
1510928795.353,1510928796.0628063679,1,183961,0.588,0.796,0.500,
1510928795.386,1510928796.0728068352,1,183962,0.574,0.794,0.497,
1510928795.417,1510928796.1040067673,1,183963,0.559,0.797,0.497,
1510928795.446,1510928796.1352066994,1,183964,0.547,0.798,0.497,
1510928795.449,1510928796.1508069038,1,183965,0.542,0.808,0.499,
1510928795.486,1510928796.1724071503,1,183966,0.556,0.799,0.499,
1510928795.501,1510928796.2036073208,1,183967,0.549,0.824,0.500,
1510928795.542,1510928796.2348072529,1,183968,0.568,0.816,0.499,
1510928795.552,1510928796.2604079247,1,183969,0.566,0.818,0.499,
1510928795.572,1510928796.2734086514,1,183970,0.560,0.837,0.500,
1510928795.618,1510928796.3046088219,1,183971,0.560,0.837,0.500,
1510928795.647,1510928796.3358087540,1,183972,0.568,0.855,0.500,
1510928795.649,1510928796.3514087200,1,183973,0.565,0.876,0.500,
1510928795.679,1510928796.3880100250,1,183974,0.572,0.874,0.500,
1510928795.699,1510928796.4130115509,1,183975,0.571,0.880,0.500,
1510928795.721,1510928796.4230120182,1,183976,0.590,0.890,0.500,
1510928795.752,1510928796.4542121887,1,183977,0.605,0.877,0.499,
1510928795.784,1510928796.4854123592,1,183978,0.611,0.872,0.500,
1510928795.803,1510928796.5130128860,1,183979,0.618,0.866,0.500,
1510928795.823,1510928796.5390143394,1,183980,0.620,0.866,0.500,
1510928795.853,1510928796.5630156994,1,183981,0.622,0.858,0.500,
1510928795.872,1510928796.5740163326,1,183982,0.639,0.869,0.500,
1510928795.903,1510928796.6052162647,1,183983,0.656,0.877,0.500,
1510928795.934,1510928796.6364164352,1,183984,0.672,0.865,0.500,
1510928795.954,1510928796.6620171070,1,183985,0.680,0.874,0.500,
1510928795.974,1510928796.6880187988,1,183986,0.687,0.873,0.500,
1510928796.004,1510928796.7120199203,1,183987,0.692,0.874,0.500,
1510928796.024,1510928796.7330210209,1,183988,0.705,0.880,0.500,
1510928796.034,1510928796.7360212803,1,183989,0.720,0.886,0.500,
1510928796.054,1510928796.7670230865,1,183990,0.727,0.893,0.500,
1510928796.086,1510928796.7886235714,1,183991,0.737,0.891,0.500,
1510928796.102,1510928796.8042235374,1,183992,0.746,0.895,0.500,
1510928796.133,1510928796.8354234695,1,183993,0.771,0.881,0.500,
1510928796.153,1510928796.8670244217,1,183994,0.782,0.879,0.500,
1510928796.183,1510928796.8920259476,1,183995,0.804,0.896,0.500,
1510928796.203,1510928796.9170272350,1,183996,0.817,0.887,0.500,
1510928796.233,1510928796.9430286884,1,183997,0.826,0.882,0.500,
1510928796.253,1510928796.9670302868,1,183998,0.840,0.878,0.500,
1510928796.287,1510928796.9886307716,1,183999,0.853,0.875,0.500,
1510928796.302,1510928797.0042307377,1,184000,0.872,0.870,0.500,
1510928796.333,1510928797.0354306698,1,184001,0.885,0.867,0.500,
1510928796.353,1510928797.0680317879,1,184002,0.907,0.878,0.500,
1510928796.386,1510928797.0886318684,1,184003,0.930,0.892,0.500,
1510928796.402,1510928797.1042318344,1,184004,0.935,0.895,0.500,
1510928796.448,1510928797.1354320049,1,184005,0.949,0.897,0.500,
1510928796.459,1510928797.1666321754,1,184006,0.972,0.883,0.500,
1510928796.479,1510928797.1916334629,1,184007,0.991,0.896,0.500,
1510928796.520,1510928797.2176351547,1,184008,1.003,0.899,0.500,
1510928796.536,1510928797.2382352352,1,184009,1.028,0.912,0.500,
1510928796.552,1510928797.2538354397,1,184010,1.052,0.897,0.500,
1510928796.583,1510928797.2850356102,1,184011,1.065,0.891,0.500,
1510928796.626,1510928797.3172354698,1,184012,1.087,0.882,0.500,
1510928796.646,1510928797.3328354359,1,184013,1.100,0.877,0.500,
1510928796.666,1510928797.3660356998,1,184014,1.118,0.893,0.500,
1510928796.676,1510928797.3930373192,1,184015,1.144,0.909,0.500,
1510928796.726,1510928797.4180388451,1,184016,1.164,0.913,0.500,
1510928796.736,1510928797.4386391640,1,184017,1.178,0.900,0.500,
1510928796.752,1510928797.4542391300,1,184018,1.214,0.881,0.500,
1510928796.793,1510928797.4854390621,1,184019,1.214,0.881,0.500,
1510928796.803,1510928797.5180401802,1,184020,1.238,0.873,0.500,
1510928796.852,1510928797.5386402607,1,184021,1.252,0.877,0.500,
1510928796.852,1510928797.5542402267,1,184022,1.264,0.880,0.500,
1510928796.883,1510928797.5854406357,1,184023,1.279,0.876,0.500,
1510928796.903,1510928797.6170415878,1,184024,1.107,0.881,0.389,
1510928796.933,1510928797.6420428753,1,184025,1.159,0.909,0.378,
1510928796.953,1510928797.6680443287,1,184026,1.207,0.892,0.372,
1510928796.987,1510928797.6886446476,1,184027,1.247,0.876,0.366,
1510928797.002,1510928797.7042446136,1,184028,1.274,0.876,0.375,
1510928797.033,1510928797.7354447842,1,184029,1.337,0.910,0.389,
1510928797.053,1510928797.7680456638,1,184030,1.368,0.892,0.392,
1510928797.084,1510928797.7930471897,1,184031,1.381,0.901,0.397,
1510928797.104,1510928797.8180487156,1,184032,1.410,0.887,0.399,
1510928797.136,1510928797.8386490345,1,184033,1.420,0.901,0.400,
1510928797.152,1510928797.8542490005,1,184034,1.300,0.947,0.313,
1510928797.183,1510928797.8854491711,1,184035,1.328,0.956,0.314,
1510928797.216,1510928797.9176490307,1,184036,1.363,0.967,0.317,
1510928797.231,1510928797.9332492352,1,184037,1.396,0.989,0.325,
1510928797.256,1510928797.9674494267,1,184038,1.423,1.009,0.331,
1510928797.277,1510928797.9914507866,1,184039,1.430,1.061,0.343,
1510928797.307,1510928798.0174522400,1,184040,1.486,1.045,0.316,
1510928797.327,1510928798.0424537659,1,184041,1.506,1.066,0.325,
1510928797.370,1510928798.0664551258,1,184042,1.525,1.090,0.333,
1510928797.386,1510928798.0880556107,1,184043,1.539,1.116,0.340,
1510928797.417,1510928798.1036555767,1,184044,1.552,1.138,0.344,
1510928797.433,1510928798.1348555088,1,184045,1.568,1.157,0.354,
1510928797.464,1510928798.1660554409,1,184046,1.570,1.186,0.354,
1510928797.479,1510928798.1816556454,1,184047,1.585,1.197,0.357,
1510928797.509,1510928798.2172567844,1,184048,1.604,1.202,0.362,
1510928797.529,1510928798.2422583103,1,184049,1.613,1.210,0.360,
1510928797.571,1510928798.2672595978,1,184050,1.618,1.227,0.359,
1510928797.587,1510928798.2888598442,1,184051,1.622,1.225,0.354,
1510928797.602,1510928798.3044600487,1,184052,1.633,1.226,0.355,
1510928797.634,1510928798.3356599808,1,184053,1.641,1.227,0.355,
1510928797.659,1510928798.3678603172,1,184054,1.645,1.235,0.357,
1510928797.679,1510928798.3928616047,1,184055,1.643,1.246,0.361,
