Time,Time_ubisense,txeui,seq,X,Y,Z
1510937289.730,1510937290.5767099857,1,209578,1.477,-0.042,0.500,
1510937289.750,1510937290.6037116051,1,209579,1.501,-0.032,0.500,
1510937289.780,1510937290.6277132034,1,209580,1.522,-0.025,0.500,
1510937289.800,1510937290.6537144184,1,209581,1.544,-0.020,0.500,
1510937289.830,1510937290.6767158508,1,209582,1.565,-0.014,0.500,
1510937289.850,1510937290.7017171383,1,209583,1.590,-0.014,0.500,
1510937289.881,1510937290.7277188301,1,209584,1.617,-0.006,0.500,
1510937289.900,1510937290.7527201176,1,209585,1.651,-0.032,0.500,
1510937289.930,1510937290.7777216434,1,209586,1.688,-0.012,0.500,
1510937289.950,1510937290.8037230968,1,209587,1.704,-0.017,0.500,
1510937289.980,1510937290.8267242908,1,209588,1.704,-0.019,0.500,
1510937290.000,1510937290.8537259102,1,209589,1.719,-0.009,0.500,
1510937290.030,1510937290.8777272701,1,209590,1.728,-0.015,0.500,
1510937290.050,1510937290.9027287960,1,209591,1.724,-0.024,0.500,
1510937290.080,1510937290.9277300835,1,209592,1.724,-0.020,0.500,
1510937290.100,1510937290.9537315369,1,209593,1.715,-0.014,0.500,
1510937290.130,1510937290.9787330627,1,209594,1.696,-0.006,0.499,
1510937290.150,1510937291.0037345886,1,209595,1.682,0.009,0.500,
1510937290.180,1510937291.0267360210,1,209596,1.666,0.017,0.500,
1510937290.210,1510937291.0537374020,1,209597,1.654,0.032,0.500,
1510937290.250,1510937291.1027400494,1,209598,1.644,0.054,0.500,
1510937290.280,1510937291.1287415028,1,209599,1.634,0.074,0.500,
1510937290.311,1510937291.1527431011,1,209600,1.620,0.089,0.500,
1510937290.341,1510937291.1787445545,1,209601,1.613,0.112,0.500,
1510937290.361,1510937291.2027459145,1,209602,1.603,0.124,0.500,
1510937290.382,1510937291.2277474403,1,209603,1.598,0.146,0.500,
1510937290.401,1510937291.2537486553,1,209604,1.589,0.158,0.500,
1510937290.431,1510937291.2787504196,1,209605,1.588,0.173,0.500,
1510937290.456,1510937291.2997515202,1,209606,1.583,0.191,0.500,
1510937290.461,1510937291.3017516136,1,209607,1.579,0.195,0.500,
1510937290.481,1510937291.3337533474,1,209608,1.568,0.201,0.500,
1510937290.522,1510937291.3587546349,1,209609,1.652,0.208,0.500,
1510937290.531,1510937291.3817560673,1,209610,1.652,0.208,0.500,
1510937290.561,1510937291.4077575207,1,209611,1.644,0.219,0.500,
1510937290.581,1510937291.4327590466,1,209612,1.625,0.225,0.500,
1510937290.611,1510937291.4577603340,1,209613,1.608,0.231,0.500,
1510937290.632,1510937291.4827618599,1,209614,1.593,0.237,0.500,
1510937290.661,1510937291.5077633858,1,209615,1.583,0.250,0.500,
1510937290.681,1510937291.5337648392,1,209616,1.574,0.268,0.500,
1510937290.711,1510937291.5587663651,1,209617,1.561,0.270,0.500,
1510937290.731,1510937291.5837674141,1,209618,1.542,0.275,0.500,
1510937290.761,1510937291.6087691784,1,209619,1.533,0.291,0.500,
1510937290.781,1510937291.6337704659,1,209620,1.533,0.291,0.500,
1510937290.811,1510937291.6577718258,1,209621,1.523,0.313,0.500,
1510937290.831,1510937291.6827733517,1,209622,1.511,0.326,0.500,
1510937290.861,1510937291.7077746391,1,209623,1.498,0.322,0.500,
1510937290.882,1510937291.7337763309,1,209624,1.478,0.327,0.500,
1510937290.904,1510937291.7577774525,1,209625,1.470,0.336,0.500,
1510937290.944,1510937291.7827792168,1,209626,1.457,0.339,0.500,
1510937290.954,1510937291.8077805042,1,209627,1.445,0.346,0.500,
1510937290.984,1510937291.8327820301,1,209628,1.421,0.351,0.500,
1510937291.004,1510937291.8577833176,1,209629,1.407,0.360,0.500,
1510937291.034,1510937291.8827848434,1,209630,1.359,0.363,0.500,
1510937291.054,1510937291.9087862968,1,209631,1.367,0.310,0.500,
1510937291.085,1510937291.9337878227,1,209632,1.393,0.317,0.500,
1510937291.104,1510937291.9577891827,1,209633,1.403,0.265,0.500,
1510937291.134,1510937291.9827904701,1,209634,1.379,0.274,0.500,
1510937291.155,1510937292.0087919235,1,209635,1.362,0.283,0.500,
1510937291.184,1510937292.0317933559,1,209636,1.335,0.285,0.500,
1510937291.204,1510937292.0497944355,1,209637,1.301,0.292,0.500,
1510937291.234,1510937292.0817961693,1,209638,1.300,0.291,0.500,
1510937291.264,1510937292.1087977886,1,209639,1.355,0.279,0.500,
1510937291.284,1510937292.1337990761,1,209640,1.332,0.285,0.500,
1510937291.304,1510937292.1578004360,1,209641,1.305,0.283,0.500,
1510937291.335,1510937292.1828019619,1,209642,1.268,0.287,0.500,
1510937291.354,1510937292.2078032494,1,209643,1.236,0.289,0.500,
1510937291.384,1510937292.2328047752,1,209644,1.213,0.290,0.500,
1510937291.404,1510937292.2588062286,1,209645,1.221,0.244,0.500,
1510937291.436,1510937292.2838077545,1,209646,1.203,0.252,0.500,
1510937291.455,1510937292.3078091145,1,209647,1.184,0.253,0.500,
1510937291.485,1510937292.3338105679,1,209648,1.180,0.257,0.500,
1510937291.505,1510937292.3588118553,1,209649,1.166,0.272,0.500,
1510937291.535,1510937292.3828132153,1,209650,1.165,0.265,0.500,
1510937291.556,1510937292.4088146687,1,209651,1.156,0.261,0.500,
1510937291.585,1510937292.4328162670,1,209652,1.138,0.253,0.500,
1510937291.605,1510937292.4588177204,1,209653,1.124,0.247,0.500,
1510937291.635,1510937292.4828190804,1,209654,1.120,0.241,0.500,
1510937291.655,1510937292.5078206062,1,209655,1.118,0.220,0.500,
1510937291.695,1510937292.5338218212,1,209656,1.106,0.214,0.500,
1510937291.705,1510937292.5578234196,1,209657,1.189,0.137,0.500,
1510937291.745,1510937292.5838246346,1,209658,1.185,0.152,0.495,
1510937291.765,1510937292.6078262329,1,209659,1.168,0.161,0.494,
1510937291.775,1510937292.6238272190,1,209660,1.156,0.168,0.494,
1510937291.815,1510937292.6578290462,1,209661,1.147,0.171,0.495,
1510937291.835,1510937292.6828305721,1,209662,1.128,0.185,0.497,
1510937291.866,1510937292.7088320255,1,209663,1.125,0.193,0.497,
1510937291.885,1510937292.7338335514,1,209664,1.117,0.196,0.499,
1510937291.936,1510937292.7818362713,1,209665,1.097,0.194,0.500,
1510937291.955,1510937292.8078377247,1,209666,1.065,0.209,0.500,
1510937291.985,1510937292.8318390846,1,209667,1.033,0.205,0.500,
1510937292.006,1510937292.8578405380,1,209668,0.978,0.197,0.500,
1510937292.035,1510937292.8818418980,1,209669,0.960,0.222,0.500,
1510937292.056,1510937292.9078435898,1,209670,0.938,0.232,0.500,
1510937292.095,1510937292.9338450432,1,209671,0.897,0.231,0.500,
1510937292.105,1510937292.9578464031,1,209672,0.852,0.232,0.500,
1510937292.135,1510937292.9828476906,1,209673,0.833,0.237,0.500,
1510937292.155,1510937293.0078492165,1,209674,0.822,0.248,0.500,
1510937292.186,1510937293.0328505039,1,209675,0.807,0.276,0.500,
1510937292.215,1510937293.0578520298,1,209676,0.908,0.246,0.478,
1510937292.235,1510937293.0828535557,1,209677,0.869,0.250,0.486,
1510937292.255,1510937293.1078548431,1,209678,0.835,0.255,0.497,
1510937292.285,1510937293.1318564415,1,209679,0.806,0.261,0.500,
1510937292.306,1510937293.1578576565,1,209680,0.783,0.274,0.500,
1510937292.335,1510937293.1828591824,1,209681,0.748,0.284,0.500,
1510937292.366,1510937293.2068605423,1,209682,0.730,0.323,0.500,
1510937292.389,1510937293.2328619957,1,209683,0.711,0.366,0.500,
1510937292.407,1510937293.2578635216,1,209684,0.686,0.410,0.500,
1510937292.437,1510937293.2838649750,1,209685,0.637,0.418,0.500,
1510937292.457,1510937293.3078663349,1,209686,0.619,0.449,0.500,
1510937292.487,1510937293.3328676224,1,209687,0.600,0.473,0.500,
1510937292.507,1510937293.3578691483,1,209688,0.561,0.482,0.500,
1510937292.538,1510937293.3828704357,1,209689,0.606,0.373,0.440,
1510937292.557,1510937293.4078719616,1,209690,0.578,0.392,0.453,
1510937292.587,1510937293.4328734875,1,209691,0.565,0.445,0.461,
1510937292.608,1510937293.4568748474,1,209692,0.550,0.490,0.480,
1510937292.637,1510937293.4828763008,1,209693,0.561,0.435,0.458,
1510937292.657,1510937293.5078778267,1,209694,0.554,0.476,0.466,
1510937292.687,1510937293.5328791142,1,209695,0.528,0.491,0.479,
1510937292.707,1510937293.5578806400,1,209696,0.537,0.465,0.472,
1510937292.737,1510937293.5818820000,1,209697,0.604,0.493,0.460,
1510937292.757,1510937293.6088836193,1,209698,0.601,0.517,0.470,
1510937292.788,1510937293.6338849068,1,209699,0.604,0.535,0.479,
1510937292.807,1510937293.6588864326,1,209700,0.604,0.551,0.486,
1510937292.827,1510937293.6818876266,1,209701,0.601,0.561,0.491,
1510937292.858,1510937293.7068891525,1,209702,0.599,0.570,0.495,
1510937292.877,1510937293.7318904400,1,209703,0.595,0.585,0.500,
1510937292.907,1510937293.7568919659,1,209704,0.593,0.599,0.500,
1510937292.928,1510937293.7798933983,1,209705,0.593,0.599,0.500,
1510937292.957,1510937293.8018944263,1,209706,0.592,0.612,0.500,
1510937292.967,1510937293.8128950596,1,209707,0.592,0.622,0.500,
1510937292.987,1510937293.8358964920,1,209708,0.591,0.630,0.500,
1510937293.007,1510937293.8608980179,1,209709,0.591,0.642,0.500,
1510937293.038,1510937293.8868994713,1,209710,0.633,0.627,0.494,
1510937293.057,1510937293.9109008312,1,209711,0.636,0.641,0.497,
1510937293.087,1510937293.9369022846,1,209712,0.638,0.646,0.498,
1510937293.108,1510937293.9609036446,1,209713,0.640,0.657,0.500,
1510937293.137,1510937293.9889051914,1,209714,0.703,0.660,0.500,
1510937293.167,1510937294.0129067898,1,209715,0.756,0.665,0.500,
1510937293.197,1510937294.0369079113,1,209716,0.794,0.671,0.500,
1510937293.218,1510937294.0619094372,1,209717,0.826,0.676,0.500,
1510937293.237,1510937294.0859107971,1,209718,0.864,0.702,0.500,
1510937293.257,1510937294.1119122505,1,209719,0.874,0.702,0.500,
1510937293.288,1510937294.1369137764,1,209720,0.883,0.709,0.500,
1510937293.307,1510937294.1609151363,1,209721,0.883,0.708,0.500,
1510937293.337,1510937294.1859164238,1,209722,0.883,0.712,0.500,
1510937293.358,1510937294.2109179497,1,209723,0.883,0.718,0.500,
1510937293.397,1510937294.2359192371,1,209724,0.883,0.716,0.499,
1510937293.417,1510937294.2619206905,1,209725,0.879,0.719,0.499,
1510937293.437,1510937294.2869222164,1,209726,0.883,0.720,0.500,
1510937293.457,1510937294.3119237423,1,209727,0.890,0.722,0.500,
1510937293.487,1510937294.3389251232,1,209728,0.882,0.731,0.500,
1510937293.507,1510937294.3619265556,1,209729,0.879,0.739,0.500,
1510937293.538,1510937294.3869278431,1,209730,0.886,0.738,0.500,
1510937293.567,1510937294.4129295349,1,209731,0.879,0.748,0.500,
1510937293.587,1510937294.4369306564,1,209732,0.884,0.750,0.500,
1510937293.617,1510937294.4619324207,1,209733,0.880,0.748,0.499,
1510937293.637,1510937294.4869337082,1,209734,0.875,0.745,0.498,
1510937293.667,1510937294.5129351616,1,209735,0.868,0.755,0.499,
1510937293.687,1510937294.5379366875,1,209736,0.857,0.753,0.498,
1510937293.707,1510937294.5609378815,1,209737,0.857,0.753,0.498,
1510937293.737,1510937294.5859396458,1,209738,0.855,0.750,0.498,
1510937293.767,1510937294.6119406223,1,209739,0.846,0.750,0.498,
1510937293.787,1510937294.6369423866,1,209740,0.842,0.765,0.498,
1510937293.808,1510937294.6619436741,1,209741,0.833,0.763,0.499,
1510937293.837,1510937294.6869452000,1,209742,0.848,0.777,0.498,
1510937293.867,1510937294.7129466534,1,209743,0.859,0.787,0.500,
1510937293.888,1510937294.7369480133,1,209744,0.871,0.797,0.500,
1510937293.907,1510937294.7619495392,1,209745,0.875,0.801,0.500,
1510937293.937,1510937294.7869508266,1,209746,0.888,0.804,0.500,
1510937293.967,1510937294.8129522800,1,209747,0.906,0.814,0.500,
1510937293.998,1510937294.8369536400,1,209748,0.903,0.824,0.500,
1510937294.008,1510937294.8619551659,1,209749,0.910,0.823,0.500,
1510937294.038,1510937294.8869566917,1,209750,0.917,0.822,0.500,
1510937294.057,1510937294.9119579792,1,209751,0.917,0.830,0.500,
1510937294.087,1510937294.9379594326,1,209752,0.932,0.840,0.500,
1510937294.108,1510937294.9619610310,1,209753,0.942,0.847,0.500,
1510937294.137,1510937294.9879622459,1,209754,0.945,0.850,0.500,
1510937294.167,1510937295.0129640102,1,209755,0.967,0.858,0.500,
1510937294.187,1510937295.0369651318,1,209756,0.988,0.863,0.500,
1510937294.210,1510937295.0619666576,1,209757,1.002,0.859,0.500,
1510937294.238,1510937295.0869679451,1,209758,1.018,0.869,0.500,
1510937294.269,1510937295.1119694710,1,209759,1.022,0.872,0.500,
1510937294.289,1510937295.1369709969,1,209760,1.028,0.884,0.500,
1510937294.309,1510937295.1619722843,1,209761,1.039,0.882,0.500,
1510937294.339,1510937295.1869738102,1,209762,1.046,0.887,0.500,
1510937294.359,1510937295.2099752426,1,209763,1.046,0.887,0.500,
1510937294.389,1510937295.2379767895,1,209764,1.075,0.898,0.500,
1510937294.409,1510937295.2619779110,1,209765,1.113,0.907,0.500,
1510937294.449,1510937295.2889795303,1,209766,1.176,0.854,0.500,
1510937294.460,1510937295.3129808903,1,209767,1.202,0.832,0.500,
1510937294.489,1510937295.3379824162,1,209768,1.241,0.809,0.500,
1510937294.509,1510937295.3629839420,1,209769,1.261,0.804,0.500,
1510937294.539,1510937295.3869850636,1,209770,1.266,0.814,0.500,
1510937294.559,1510937295.4129867554,1,209771,1.281,0.832,0.500,
1510937294.589,1510937295.4369878769,1,209772,1.300,0.844,0.500,
1510937294.609,1510937295.4619896412,1,209773,1.310,0.854,0.500,
1510937294.640,1510937295.4869909286,1,209774,1.327,0.867,0.500,
1510937294.659,1510937295.5119922161,1,209775,1.330,0.876,0.500,
1510937294.689,1510937295.5369939804,1,209776,1.347,0.883,0.500,
1510937294.710,1510937295.5619950294,1,209777,1.364,0.871,0.500,
1510937294.739,1510937295.5869967937,1,209778,1.379,0.869,0.500,
1510937294.759,1510937295.6129982471,1,209779,1.394,0.860,0.500,
1510937294.789,1510937295.6379995346,1,209780,1.442,0.829,0.500,
1510937294.809,1510937295.6620008945,1,209781,1.478,0.812,0.500,
1510937294.850,1510937295.6870024204,1,209782,1.513,0.798,0.500,
1510937294.859,1510937295.7110037804,1,209783,1.537,0.796,0.500,
1510937294.889,1510937295.7360050678,1,209784,1.555,0.807,0.500,
1510937294.909,1510937295.7600064278,1,209785,1.559,0.813,0.500,
1510937294.939,1510937295.7870080471,1,209786,1.604,0.831,0.500,
1510937294.959,1510937295.8130095005,1,209787,1.628,0.849,0.500,
1510937294.989,1510937295.8370108604,1,209788,1.624,0.854,0.497,
1510937295.009,1510937295.8620123863,1,209789,1.613,0.924,0.459,
1510937295.039,1510937295.8880138397,1,209790,1.650,0.942,0.467,
1510937295.060,1510937295.9120151997,1,209791,1.647,0.978,0.463,
1510937295.089,1510937295.9370167255,1,209792,1.648,1.045,0.473,
1510937295.119,1510937295.9690184593,1,209793,1.639,1.086,0.483,
1510937295.139,1510937295.9880194664,1,209794,1.635,1.115,0.490,
1510937295.169,1510937296.0190212727,1,209795,1.632,1.146,0.500,
1510937295.189,1510937296.0380222797,1,209796,1.722,1.239,0.500,
1510937295.210,1510937296.0630240440,1,209797,1.711,1.234,0.477,
1510937295.239,1510937296.0850250721,1,209798,1.711,1.234,0.477,
1510937295.260,1510937296.1120266914,1,209799,1.702,1.268,0.479,
1510937295.289,1510937296.1370282173,1,209800,1.703,1.278,0.474,
1510937295.309,1510937296.1620295048,1,209801,1.699,1.287,0.473,
1510937295.339,1510937296.1860308647,1,209802,1.687,1.291,0.465,
1510937295.359,1510937296.2120323181,1,209803,1.683,1.284,0.460,
1510937295.389,1510937296.2360336781,1,209804,1.680,1.282,0.458,
1510937295.409,1510937296.2610352039,1,209805,1.694,1.263,0.443,
1510937295.439,1510937296.2870366573,1,209806,1.690,1.266,0.441,
1510937295.460,1510937296.3070378304,1,209807,1.701,1.264,0.445,
1510937295.469,1510937296.3100378513,1,209808,1.709,1.284,0.473,
1510937295.489,1510937296.3430399895,1,209809,1.716,1.303,0.495,
1510937295.519,1510937296.3670411110,1,209810,1.719,1.307,0.500,
1510937295.539,1510937296.3920426369,1,209811,1.731,1.305,0.500,
1510937295.569,1510937296.4170441628,1,209812,1.718,1.322,0.500,
1510937295.589,1510937296.4420454502,1,209813,1.728,1.329,0.500,
1510937295.619,1510937296.4670472145,1,209814,1.716,1.318,0.500,
1510937295.639,1510937296.4920482635,1,209815,1.707,1.313,0.500,
1510937295.669,1510937296.5180499554,1,209816,1.691,1.310,0.500,
1510937295.689,1510937296.5410511494,1,209817,1.689,1.311,0.500,
1510937295.719,1510937296.5680527687,1,209818,1.677,1.315,0.500,
1510937295.739,1510937296.5910539627,1,209819,1.694,1.343,0.500,
1510937295.780,1510937296.6180555820,1,209820,1.682,1.342,0.500,
1510937295.830,1510937296.6670582294,1,209821,1.671,1.342,0.500,
1510937295.839,1510937296.6930599213,1,209822,1.673,1.351,0.500,
1510937295.869,1510937296.7160611153,1,209823,1.668,1.358,0.500,
1510937295.909,1510937296.7480630875,1,209824,1.669,1.368,0.500,
1510937295.919,1510937296.7670640945,1,209825,1.666,1.372,0.500,
1510937295.939,1510937296.7920656204,1,209826,1.663,1.385,0.500,
1510937295.969,1510937296.8180670738,1,209827,1.675,1.406,0.500,
1510937295.989,1510937296.8420684338,1,209828,1.680,1.423,0.500,
1510937296.019,1510937296.8660700321,1,209829,1.668,1.420,0.500,
1510937296.049,1510937296.8930714130,1,209830,1.667,1.433,0.500,
1510937296.069,1510937296.9160728455,1,209831,1.668,1.448,0.500,
1510937296.089,1510937296.9420740604,1,209832,1.652,1.438,0.500,
1510937296.119,1510937296.9670755863,1,209833,1.654,1.444,0.500,
1510937296.139,1510937296.9920771122,1,209834,1.655,1.449,0.500,
1510937296.181,1510937297.0170783997,1,209835,1.642,1.437,0.500,
1510937296.189,1510937297.0420799255,1,209836,1.639,1.445,0.500,
1510937296.219,1510937297.0670812130,1,209837,1.631,1.451,0.500,
1510937296.239,1510937297.0930826664,1,209838,1.627,1.448,0.500,
1510937296.269,1510937297.1180844307,1,209839,1.622,1.444,0.500,
1510937296.289,1510937297.1420855522,1,209840,1.615,1.437,0.500,
1510937296.319,1510937297.1680872440,1,209841,1.612,1.422,0.499,
1510937296.339,1510937297.1910884380,1,209842,1.620,1.401,0.500,
1510937296.369,1510937297.2160899639,1,209843,1.593,1.419,0.500,
1510937296.389,1510937297.2420914173,1,209844,1.590,1.442,0.481,
1510937296.419,1510937297.2650928497,1,209845,1.590,1.442,0.481,
1510937296.439,1510937297.2930943966,1,209846,1.566,1.447,0.488,
1510937296.469,1510937297.3170955181,1,209847,1.553,1.436,0.483,
1510937296.489,1510937297.3420970440,1,209848,1.534,1.435,0.486,
1510937296.519,1510937297.3660984039,1,209849,1.538,1.436,0.483,
1510937296.539,1510937297.3920998573,1,209850,1.516,1.425,0.484,
1510937296.569,1510937297.4171013832,1,209851,1.503,1.410,0.480,
1510937296.589,1510937297.4411027431,1,209852,1.497,1.408,0.485,
1510937296.619,1510937297.4671044350,1,209853,1.490,1.411,0.488,
1510937296.639,1510937297.4931056499,1,209854,1.474,1.417,0.494,
1510937296.671,1510937297.5171072483,1,209855,1.461,1.420,0.500,
1510937296.689,1510937297.5421082973,1,209856,1.448,1.421,0.500,
1510937296.719,1510937297.5661098957,1,209857,1.441,1.415,0.500,
1510937296.739,1510937297.5911111832,1,209858,1.437,1.410,0.500,
1510937296.780,1510937297.6161127090,1,209859,1.422,1.409,0.500,
1510937296.790,1510937297.6411142349,1,209860,1.409,1.407,0.500,
1510937296.820,1510937297.6661155224,1,209861,1.398,1.400,0.500,
1510937296.840,1510937297.6901168823,1,209862,1.388,1.403,0.500,
1510937296.870,1510937297.7161183357,1,209863,1.362,1.410,0.500,
1510937296.891,1510937297.7421200275,1,209864,1.338,1.418,0.500,
1510937296.921,1510937297.7671213150,1,209865,1.311,1.423,0.500,
1510937296.940,1510937297.7921228409,1,209866,1.298,1.410,0.500,
1510937296.970,1510937297.8161242008,1,209867,1.274,1.413,0.500,
1510937296.991,1510937297.8411254883,1,209868,1.258,1.408,0.500,
1510937297.031,1510937297.8671271801,1,209869,1.127,1.268,0.500,
1510937297.041,1510937297.8911283016,1,209870,1.122,1.267,0.500,
1510937297.070,1510937297.9161298275,1,209871,1.115,1.265,0.500,
1510937297.090,1510937297.9401311874,1,209872,1.114,1.265,0.500,
1510937297.110,1510937297.9641327858,1,209873,1.110,1.264,0.500,
1510937297.140,1510937297.9911341667,1,209874,1.110,1.264,0.500,
1510937297.171,1510937298.0161354542,1,209875,1.230,1.281,0.440,
1510937297.190,1510937298.0391368866,1,209876,1.205,1.280,0.445,
1510937297.220,1510937298.0661382675,1,209877,1.179,1.278,0.451,
1510937297.241,1510937298.0901398659,1,209878,1.162,1.276,0.455,
1510937297.270,1510937298.1161413193,1,209879,1.137,1.300,0.457,
1510937297.291,1510937298.1411428452,1,209880,1.088,1.336,0.468,
